"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count1","NLL.Count2","NLL.Count3","NLL.Count4","NLL.Count5","NLL.Count6","NLL.Count7","NLL.N1","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2030","draw","save"
"mean",0.0558778288193786,60104.8247456577,0.000372752815674535,2.32079772435201,0.716363543749682,0.0803579316198709,1,1.59940613950207,1.08944536848425,1,0.49438272463372,4274.07821928059,0,0,3587.19057937764,1982.42545,0,4274.07811162064,4285.22215216288,4347.07751741736,0.00249357364423363,0.362144847063804,0,0,-9999,-5.75624300595919,0,0,0,0,0,0,0,-6.92516561510906,0,12.6814086210683,5.65257689716761e-06,0.0662712648921723,0.0812321552458852,0.0816071104822196,0.0836152051689317,2906048.73775,1
"median",0.0567676396737807,57111.3587747771,0.000381534861106243,1.98601904553124,0.717703005555086,0.0732038019457832,1,1.59950588752392,1.08991198369825,1,0.492618777207099,4256.14544776035,0,0,3641.59600733964,1984,0,4256.14553460756,4262.98257576643,4283.19251166538,0.00222521872085779,0.361291251997518,0,0,-9999,-5.75628551084199,0,0,0,0,0,0,0,-6.65166534929759,0,12.6062383639293,3.35104485683811e-06,0.063693049995061,0.0738054630602711,0.0738252105317853,0.0736016570832947,2904380.5,1
"2.5%PI",0.00278157391690184,29180.0201505458,8.10966104232607e-05,0.0655612665480759,0.626246532992226,0.00326157624484039,1,1.51989775497622,1.01058713298293,1,0.0249502384860534,3608.4723007126,0,0,2508.89419428103,1846,0,3608.47230065005,3557.58435905166,3371.08304911055,-0.00638770833252582,0.319495700988148,0,0,-9999,-7.6385926277543,0,0,0,0,0,0,0,-8.96379250656414,0,10.584419853168,2.20796356204355e-07,0.0331895496533311,0.0376388078292433,0.0374433748461328,0.0368029477934123,145249.725,1
"97.5%PI",0.107326143682992,109447.743613983,0.000637503931787786,5.76212330734488,0.796116735095856,0.188279476803728,1,1.6767824562388,1.16722951581312,1,0.973382300144294,5051.54647360323,0,0,4369.61869833082,2030,0,5051.54790336836,5155.01734791559,5714.12911224838,0.0126893143198675,0.408985822643036,0,0,-9999,-3.89081231220364,0,0,0,0,0,0,0,-6.41985871884033,0,15.3260250286274,2.53072447520642e-05,0.111737898661274,0.157928990743732,0.161159863836956,0.180348591646568,5666312.35,1
"5%PI",0.00546494695253205,31303.7177592161,9.79161219266199e-05,0.133077248174206,0.634498856300488,0.00660048610763625,1,1.5332803046906,1.02381588691831,1,0.0501093024387955,3709.60886275396,0,0,2703.37994902997,1853,0,3709.6088624454,3665.51460869804,3506.17746255213,-0.00499501494638715,0.325760587394761,0,0,-9999,-7.29688030523176,0,0,0,0,0,0,0,-8.36249518783743,0,10.9120238211629,3.98861753452969e-07,0.036565549785404,0.0415014001179306,0.0412212360349105,0.0406059610196531,291495.25,1
"95%PI",0.104777067944291,99579.3128591427,0.000624981549950337,5.47684998035231,0.79236780727515,0.17815372208599,1,1.66445233420559,1.15388752873097,1,0.94638167519588,4908.20233222563,0,0,4265.78385840303,2030,0,4908.20231394351,4985.19131950902,5403.67044634167,0.0109116562629692,0.400638664437926,0,0,-9999,-4.21747185130465,0,0,0,0,0,0,0,-6.42132007231988,0,14.7346509627586,1.82376244476674e-05,0.104337521469974,0.143772531818901,0.146166047514359,0.158755192740281,5522760.25,1
"min",5.16128027811646e-06,21584.4977338796,6.50623052848978e-05,6.104515625e-05,0.607241044286638,1.10510736703873e-06,1,1.4386877976703,0.924551616939322,1,5.07237855345011e-05,3050.38563457783,0,0,1490.99607949075,1837,0,3050.38563471794,2927.58953883448,2505.79200314962,-0.0171220469381241,0.278925694970486,0,0,-9999,-10.4774022259345,0,0,0,0,0,0,0,-16.1639473044361,0,8.71532819424087,4.27993619792938e-10,0.0153472997190315,0.0177655228366329,0.018439565510542,0.0189855027466149,134,1
"max",0.109987195723224,188091.587267266,0.000650543779820343,6.44326795678675,0.799995836336166,0.199947800068185,1,1.7541216094121,1.24674323612458,1,0.999939808389172,6779.00555736851,0,0,5000.14924318247,2030,0,6779.07526360948,7202.40682418866,9903.52702684168,0.0240741606755668,0.462596892713878,0,0,-9999,-2.28362980069246,0,0,0,0,0,0,0,-6.41936514350331,0,21.5719128274837,0.000164051821673202,0.152575141827116,0.271186349710809,0.288121069590246,0.396175177179188,5811715,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
