"","r_max","K","var_N","z","Pmsy","P50","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2030","ROI_IA1","q_IA11","q_IA21","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2030","draw","save"
"mean",0.0183525725839179,70138.0107595315,0.00407107238040874,4.31674918719843,0.651518315273287,0,1,1.60038931170742,1.0895629225121,1,0.498188440318045,4272.06279615463,0,0,1286.44625536449,1895.1265,0,4271.93678257751,4462.46317009005,5396.45037660545,0.013470177592253,0.379308020758106,0,0,-9999,3.00574126109075,0,6.92727711929765,0,9.93301838038841,0.000265201164331368,0.0195642467128326,0.075571621045628,0.0793632958650241,0.0987777534468217,3186568.44115,1
"median",0.016114839958027,59395.6595318479,0.00430714591205532,3.52383801335743,0.651597364712507,0,1,1.5994907059738,1.08949298166117,1,0.497157988953405,4248.97574401694,0,0,1051.93281668605,1865,0,4248.97571701512,4399.46211958703,5124.74435136027,0.0133012707030279,0.376487038315922,0,0,-9999,2.92307644038325,0,6.66361349245579,0,9.84993530768348,5.27506054696155e-05,0.015386898986157,0.070560445451922,0.0732560704479728,0.0850765893734686,3223565,1
"2.5%PI",0.000881256690598093,30380.1785759748,0.000569809007901511,1.08329029081913,0.507876671873964,0,1,1.52196242477921,1.00929457724663,1,0.0242094174027443,3109.32482404168,0,0,156.758475356833,1839,0,3109.32482404699,3087.86043289882,2855.20230490686,-0.00290601794598953,0.316821340673369,0,0,-9999,-0.587424792013788,0,6.42008876948836,0,6.13995612647724,6.08864848845705e-07,0.00373709919248308,0.0233167221196899,0.0233995771865644,0.0231121117296923,154132,1
"97.5%PI",0.0480429540319019,173805.747317358,0.00640783409838185,10.518649086443,0.792671707428526,0,1,1.67727692666027,1.16819655453251,1,0.973658971954137,5627.31612382922,0,0,3347.25455844624,1999.025,0,5627.37439408518,6221.89713785107,9751.7823890253,0.0311726490617121,0.457268093431398,0,0,-9999,7.03196775581414,0,8.98310785037588,0,14.3116695237788,0.00215501816446205,0.0569609404398632,0.154127886260552,0.169232946617155,0.260296655908264,6211141,1
"5%PI",0.0018051904765889,33091.2380725307,0.000928999686926075,1.16675260672459,0.515445173250046,0,1,1.53540938011268,1.0233963510272,1,0.0442163303261623,3259.60442554206,0,0,210.72534891816,1841,0,3259.6044255423,3270.85297614822,3145.0352905413,-0.000359554818960994,0.325524205167251,0,0,-9999,-0.228140780742075,0,6.42160146788152,0,6.67067451704971,1.34182089165283e-06,0.00464624124051774,0.0292060164023006,0.0289799807500091,0.028909270411797,330337.7,1
"95%PI",0.0428122455489355,140844.810870675,0.00630000716163937,9.78430190526929,0.784230938056717,0,1,1.66718353514816,1.15411265811202,1,0.94951305895811,5360.26510010357,0,0,3050.83378160739,1992,0,5359.73155689095,5876.42052160127,8600.74592353576,0.0284841781191045,0.43950470413597,0,0,-9999,6.40187251585316,0,8.36182513882187,0,13.5214831137233,0.00126754348290274,0.0470110588196316,0.138229293596383,0.150951409079517,0.217368901878104,6045848.2,1
"min",2.69943848252296e-06,16254.0097744376,6.5536108962448e-05,1.00030503394199,0.500029545510188,0,1,1.44528461182783,0.911125187333834,1,2.82935798168182e-06,2324.7462517349,0,0,75.2486510790341,1835,0,2324.7462517479,2066.64900959525,1699.67524519408,-0.0203166118550885,0.251453114325749,0,0,-9999,-1.34314504668781,0,6.41936514478391,0,5.36422008530528,3.5138942169681e-11,0.00146403141718813,0.00352887725722224,0.00406929390555409,0.00354374609132301,604,1
"max",0.0862552756187506,1294123.44451575,0.0065049965693416,11.2146503888755,0.799988643219695,0,1,1.75054229355769,1.25055472792709,1,0.999885613797233,7303.68517246097,0,0,4556.96651184642,2030,0,7303.68519871928,8691.71684296207,16921.8610902862,0.0544174508393966,0.542952455248217,0,0,-9999,12.946081222351,0,19.3865416373478,0,24.0717111369329,0.00468110968347615,0.143071826631361,0.278693826521267,0.293482792709669,0.55241653722447,6383842,1
"n",20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000
